Date,1 MO,2 MO,3 MO,6 MO,1 YR,2 YR,3 YR,5 YR,7 YR,10 YR,20 YR,30 YR
2017-07-01,1.0535675616104505,1.0616969832313883,1.0705048632163021,1.1005284969680234,1.173102881803921,1.3451775025270574,1.5249948145270789,1.846841282918999,2.0938897124867446,2.345694257312988,2.700967448890861,2.8247311777375725
2017-08-01,1.0174137774701189,1.0251392939386048,1.0334599942537745,1.0615754369707309,1.1287385346081318,1.2862527540183581,1.4497882858795064,1.7412900718112627,1.9644715519318727,2.1916498235181012,2.511908529101856,2.6234512404362844
2017-09-01,1.0422475749199287,1.0600690673328945,1.077996268495756,1.1322053715193772,1.2409777137316447,1.4506500121536574,1.6400364403497827,1.9454855835652838,2.1639347248132745,2.3782314045904687,2.6730843399435726,2.7751505659172513
2017-10-01,1.1045286250756081,1.1269410592782823,1.1491660214816712,1.214647445708774,1.3397690225652723,1.564597069653097,1.755272596639998,2.046618156860558,2.246402914369836,2.4375845093496697,2.6961527523150264,2.7852608859804913
2017-11-01,1.2419239459568596,1.2692957288109725,1.296081241490711,1.3730497676770956,1.512842322759012,1.7440869333230968,1.923985803501336,2.1763230372183906,2.3367461717490854,2.4828920660465825,2.673507386608476,2.7385613236693533
2017-12-01,1.3628314223854758,1.3910550771309467,1.4185100707657596,1.4964947724201103,1.6346588697402349,1.8531940058909693,2.0143587496239728,2.227013907722696,2.3540393411550182,2.464611132572853,2.6036586078936623,2.6506291198292455
2018-01-01,1.4404020835322673,1.482066053931781,1.522306475551747,1.6350009951654885,1.8284384237079156,2.1160124881252242,2.3111063695622187,2.5413815669246107,2.661341877405114,2.7539652920263857,2.858045156626666,2.8919992713723683
2018-02-01,1.5964024094533706,1.6360513378912867,1.6744059296540559,1.7821572913470807,1.9684380744010175,2.2494243134044836,2.4440309726696414,2.680649989864926,2.8089263984724457,2.9118249929689406,3.032016523446256,3.0717231043177717
2018-03-01,1.7032723972838806,1.7364219397287657,1.768466847354162,1.8583664326082359,2.013292946320989,2.2454939499673965,2.4048690304578946,2.596193431652247,2.6981869832807086,2.7787256316649582,2.87134362152156,2.901788727887972
2018-04-01,1.7660312011748083,1.8105046975362094,1.8532853086614853,1.9721226136777685,2.1722899626707073,2.458234275259464,2.640787497506564,2.836391936025859,2.9238999882752523,2.9803986228472237,3.030774802507896,3.045783791392959
2018-05-01,1.8572681290685493,1.8908897446999255,1.9233092283213131,2.013801989786053,2.167956356189269,2.393548017153324,2.543071586871988,2.7134415205075912,2.797763893896995,2.859463029354994,2.9247570587659615,2.9456191900839497
2018-06-01,1.869679080910978,1.909567623538412,1.9478718776153856,2.0539037736760966,2.231033508319907,2.4795031649282584,2.6334627473130587,2.789808666431795,2.852875417654963,2.8874339456356437,2.9095213408266174,2.914906476687292
2018-07-01,1.9944263666701334,2.034735915996695,2.07342527544062,2.1804151310005357,2.3587157530093155,2.6074819068014805,2.76022323100727,2.9126649485024925,2.9719115358287107,3.0021466214593975,3.01774841099252,3.0208408192875194
2018-08-01,2.067046618147129,2.0989637572212203,2.129639399766224,2.214701698841894,2.35738728593783,2.5593777846168444,2.6864514345876898,2.8191358252948424,2.87572331624215,2.909776024525411,2.936621987092632,2.944138624947353
2018-09-01,2.1700470465274915,2.206681891868509,2.2418562665669683,2.3391936945174625,2.501677866954477,2.7292235858322966,2.869822438331502,3.0118479620674057,3.0685045942866283,3.0989213027819544,3.1173111792450476,3.121594062888759
2018-10-01,2.287974615926961,2.3185140124245307,2.347976153976452,2.4302963997188862,2.5708533407996965,2.777543624874759,2.9155349686064644,3.0745357054249287,3.154559704055302,3.2141892528302565,3.278637556952637,3.299384664409138
2018-11-01,2.374927210683709,2.3940565946716204,2.4126314841626484,2.4652062356045663,2.557630153655164,2.701684382266262,2.805950430345799,2.940378460237235,3.018635586754332,3.085387164029116,3.1678910261486557,3.1956212714408925
2018-12-01,2.5150639920192943,2.506508126101169,2.498701641326154,2.479399811627186,2.456325074193254,2.452698314371681,2.4803884423961224,2.5654593435304083,2.6477204019294343,2.7404180043853157,2.87915002139766,2.9281668267223266
2019-01-01,2.476441645322403,2.4659760897725067,2.456367253427031,2.4322536729043214,2.401845757784295,2.3901421443011532,2.4151293502029323,2.501834183243979,2.588440624739188,2.687180735096359,2.8358860330623905,2.8885025101434483
2019-02-01,2.4988124571894565,2.490633666477215,2.483240216815802,2.4653687342650343,2.445823850629951,2.450723152495042,2.4874195732473656,2.5887193654603906,2.683489715868688,2.788964599678159,2.9457485678777635,3.0010560999951412
2019-03-01,2.4882237745191396,2.4647710741387168,2.4427886562039323,2.384973881783262,2.3004553441410516,2.2197069034664763,2.2090563105929486,2.2731624298407302,2.362095104526871,2.473474691318698,2.6492275923337196,2.7120642371344683
2019-04-01,2.496520519708958,2.472565450486607,2.450188002515095,2.3917721051426115,2.3082058422233076,2.234925625848877,2.235290164971363,2.3227336164333265,2.4313099155363687,2.563614265622182,2.7697003748398017,2.843174116671513
2019-05-01,2.440681887380308,2.4011469931798777,2.3638846678832133,2.2646942774371035,2.1147178089241088,1.9536242581000725,1.9051431925909041,1.9535730103103572,2.0553265052214273,2.192746442494789,2.4168810260685305,2.4975799304093047
