Date,1 MO,2 MO,3 MO,6 MO,1 YR,2 YR,3 YR,5 YR,7 YR,10 YR,20 YR,30 YR
1990-02-08,8.049232832734265,8.067289232248516,8.084612742773,8.132478192739399,8.212086875576787,8.32265470658506,8.390016411718666,8.45623528361323,8.481105543396295,8.492904996271857,8.497394136009847,8.497905247325692
1990-02-09,7.992993666030602,8.005990111845646,8.018481179159105,8.053119244475884,8.111225347784497,8.19349279216227,8.245258657361621,8.299330465289028,8.32240773412973,8.336310579054643,8.347294828125712,8.350374000583198
1990-02-12,7.97019784692535,7.989088614692644,8.007197466044643,8.05714733457638,8.139882390014092,8.253720788565921,8.321947678014771,8.386835819870244,8.409309350939937,8.417948103051362,8.41733363360795,8.416011068922643
1990-02-13,7.821296007491958,7.842440712194283,7.862749275822903,7.918987158754355,8.013016806351212,8.145175764335383,8.227334726461995,8.311279117897914,8.34557159040669,8.364790856383209,8.377789034938175,8.38109470358633
1990-02-14,7.859756294592564,7.8824425727728755,7.904180284326019,7.964085787398605,8.063096058533155,8.198648756702687,8.279168232175586,8.354328431943694,8.37908410077462,8.387124567352231,8.38304178285562,8.380283780793404
1990-02-15,7.951454678947711,7.973391196749918,7.9944039092928065,8.052274235329365,8.14777234008632,8.27804621669169,8.354928005654479,8.425696420951825,8.448093156320049,8.45425759584245,8.448001999504603,8.44452811983099
1990-02-16,7.924399332470087,7.948099453458735,7.970784047610674,8.033160262915349,8.135700323553428,8.274331268531549,8.354806995051698,8.426211027831485,8.446326774480632,8.448721068177036,8.435849243177646,8.429958231848143
1990-02-20,8.042153299848632,8.068669401288311,8.094064449175141,8.163979204692742,8.279254096787831,8.4361922721208,8.52847356036593,8.612744700537327,8.638790400997301,8.645168744101504,8.636069436847377,8.631332571221408
1990-02-21,8.00096703898745,8.029890167671514,8.05758166903841,8.133768991847248,8.259187211411094,8.429303330353646,8.528655705375284,8.618025631464421,8.644375411252,8.649179556266287,8.636168463859823,8.629922492991597
1990-02-22,7.9766796522754895,8.003798796249148,8.0297424492896,8.101004052126942,8.217846353286081,8.37484383684285,8.464933471435817,8.542739770428451,8.562608863262248,8.56205791888127,8.542613304153136,8.534223284446732
1990-02-23,7.907414813018063,7.936819660128921,7.9649629175807135,8.04233974935904,8.169502621839522,8.341306086481799,8.44091239587106,8.529034290621384,8.553612883436767,8.556187285485528,8.539649340340173,8.532141769324207
1990-02-26,7.944029097543797,7.968192897208304,7.991325784612142,8.054960020406524,8.15966950398339,8.301556316678813,8.384271029627358,8.458370217465319,8.479927948566036,8.48346481921679,8.471911479664387,8.466454359443624
1990-02-27,7.9688384684712785,7.987918457977225,8.006216360027839,8.056730931754466,8.140573776255254,8.25648153826773,8.326527522836603,8.394284240741829,8.418774674959348,8.42937259283089,8.431435672859934,8.431038362326037
1990-02-28,7.999677587611126,8.022911544855967,8.045166273942545,8.106452761287,8.207570551782075,8.345454391117494,8.426767107787391,8.501494015933757,8.52503198556688,8.531369321603671,8.524469007744669,8.520693590979175
1990-03-01,8.042679851595935,8.069146255675511,8.094463870722786,8.163996881854917,8.277968898203374,8.430994563447664,8.518679890911368,8.594152586584435,8.61317124698725,8.612244574597474,8.592710512364777,8.584327486690702
1990-03-02,8.007982700882463,8.035289051068672,8.061380080905712,8.13286711934781,8.249360752881378,8.403595849351946,8.48960593876955,8.558764901091742,8.571353631587808,8.563046706878975,8.532358087717933,8.520025019185082
1990-03-05,8.091529612785884,8.118670773756554,8.144627576358467,8.215880542405065,8.33252946189905,8.488694760970358,8.577684490825447,8.653262371222965,8.671296868349188,8.668811250749615,8.64657887775112,8.637212677219813
1990-03-06,8.125561678308081,8.15005347637245,8.173446629809847,8.23749308321863,8.34166640656123,8.478962122348458,8.55483331159546,8.614375879599004,8.6236577277321,8.614107047507256,8.583572089643532,8.57145779162803
1990-03-07,8.120095845141666,8.144305235869675,8.167429668417947,8.230746178615332,8.333755404689622,8.46959150032132,8.544738798538603,8.60388969800969,8.613302685276848,8.60411104154174,8.574284890748817,8.562435024588872
1990-03-08,8.137124957798246,8.163151831524331,8.187957733448467,8.255569165601804,8.36432418230132,8.503741066025794,8.576441605356958,8.624232323999442,8.62159092994268,8.598372450305643,8.547193971120826,8.527770543017906
1990-03-09,8.215763012896659,8.245393560363658,8.273585028827963,8.350145753996989,8.472172206777163,8.624944060288641,8.700439215188274,8.740641918751468,8.726162498998368,8.687739300196819,8.612291741530886,8.584170016974264
1990-03-12,8.213846711587326,8.242648575181184,8.270053175245318,8.344485889341003,8.463156734008345,8.611846193898193,8.68546246688914,8.72499502430601,8.711287382980935,8.674322153656275,8.601534080890335,8.57439097967477
1990-03-13,8.210715515615725,8.243272889555584,8.274285288481371,8.358713095612256,8.494113520055851,8.666372201691242,8.754698651901666,8.809370943829435,8.801940041483453,8.768582793594625,8.698381993929678,8.671923463350057
1990-03-14,8.176746481880146,8.207463958571527,8.23670105587254,8.316166775230204,8.443087985788233,8.602857226017054,8.682824881597393,8.727829462007321,8.715505949640002,8.678481566925667,8.604290985169955,8.57654509692156
1990-03-15,8.16714895065218,8.199122179664831,8.229560530039032,8.31232544642865,8.444654559785034,8.611685308872612,8.695814467288807,8.744402140856316,8.73298273396393,8.695916187775177,8.620801358631333,8.592658624990442
1990-03-16,8.151935908154293,8.180284095905794,8.207264945037426,8.280591737408631,8.397681662876963,8.54498899042769,8.618619126865116,8.659821337971739,8.648180961624128,8.613732869102448,8.544864227775951,8.519118368685842
1990-03-19,8.172488924058298,8.20258225023952,8.23118788517681,8.308724743377509,8.431705005222193,8.583693272169732,8.656493067355997,8.689754758250034,8.668936405901453,8.623524522652595,8.53774302010486,8.50598033989364
1990-03-20,8.20562737746772,8.233670799625965,8.260277274329717,8.332107324007074,8.44486741831637,8.580366697938834,8.64070723630766,8.657051159361115,8.625817663951239,8.571132024337764,8.473470257449348,8.43767320145023
1990-03-21,8.18790651655401,8.21790910861614,8.246374561099396,8.323224448816696,8.443869326644544,8.588858617958696,8.653443710582014,8.670986189203663,8.637616480144207,8.579158280209594,8.474742295590602,8.436468385341193
1990-03-22,8.127912495869792,8.156418324254357,8.183522996562083,8.25703728271102,8.373823467687526,8.518770920476381,8.588924537765008,8.622764490282629,8.604928448761523,8.56388125081859,8.485446880008631,8.456346604935236
1990-03-23,8.110062170036928,8.138579726424778,8.16569975018751,8.239279572598575,8.356266792081527,8.501783216686738,8.572588297180157,8.607658444748541,8.590797348627541,8.550759864144016,8.473764463188985,8.445166713745385
1990-03-26,8.113112719991785,8.141406575372022,8.168304424419262,8.241227771446619,8.356953575703887,8.500184141037778,8.569034941473323,8.601097259306282,8.58216142660849,8.540131435417504,8.460434421533202,8.430905024586842
1990-03-27,8.15132582371187,8.17800457808618,8.203363927392866,8.272098643627746,8.381106009637396,8.515786147842597,8.580249095786215,8.609587189765701,8.591010256667841,8.550624876032716,8.474395796733246,8.446173853246888
1990-03-28,8.10753253181848,8.13610884333116,8.163277495485756,8.23694801794655,8.35391227590781,8.4988495994514,8.568726202914867,8.601769808768573,8.5831789469632,8.541287471617,8.461594667771362,8.432050180944817
1990-03-29,8.096392022407633,8.128140360120517,8.1583758277842,8.240652814009794,8.372459589773975,8.539675280042225,8.624874870372603,8.67636790949884,8.667651255225927,8.633586173183938,8.562927494100038,8.53635628010852
1990-03-30,8.048064893049618,8.084309807737643,8.118848688942967,8.212956077397815,8.364199743694806,8.557658240421448,8.658053760990168,8.722952377890422,8.717937750101557,8.68420727276466,8.610934961221869,8.583186087796136
1990-04-02,8.03313808963635,8.06928096110865,8.103734747105936,8.197679237164843,8.348939482569202,8.543326164618836,8.645239400943625,8.713472387131432,8.711312337598246,8.680645437636144,8.61183378543612,8.585650805231733
1990-04-03,8.061299852498161,8.094959543434523,8.127045609393814,8.21453074769441,8.355377326125671,8.53633751883763,8.63116177345766,8.694536734624645,8.69238770899312,8.663684185668984,8.599394442242227,8.574938395204068
1990-04-04,7.983584666128745,8.018391054681821,8.051549712137193,8.141843011583905,8.286741249631573,8.471380571574533,8.56639677107672,8.62599498997359,8.618978924610447,8.584287436072195,8.510627433979165,8.482827333339822
1990-04-05,7.991525337331061,8.026465117778447,8.059749400465668,8.15037653977153,8.295777198554967,8.480948055129375,8.576113162995789,8.635519323447708,8.628136796656136,8.592957462960655,8.518506562471204,8.490422060018135
1990-04-06,7.985887703536138,8.019482487318156,8.051501553456612,8.138774909302585,8.279163127791534,8.459152585087507,8.553033934535643,8.614801897601113,8.6114578728421,8.581556454592802,8.515594636788002,8.490557664790115
1990-04-09,8.056503126280683,8.087240490766598,8.116544117667283,8.196461257027197,8.325198522450268,8.490843827697494,8.577919564500432,8.63673803680061,8.635539361822019,8.610126103541784,8.55256194017116,8.53062920849292
1990-04-10,8.028780583187455,8.060695401987532,8.091136957585917,8.174244849778743,8.308474475706499,8.482332321655187,8.57502605158757,8.640556408653794,8.642912766283949,8.620289418195853,8.565913560752147,8.545026750552426
1990-04-11,8.006758533059184,8.041001219152305,8.073656582197795,8.162770907248037,8.306550832793612,8.49228946981789,8.590765890231367,8.659164708967323,8.660149320064365,8.634262561892593,8.57360853449536,8.550389726786992
1990-04-12,7.999736571299426,8.035150690027887,8.068926211352997,8.161114551647138,8.30992342785996,8.502383287276308,8.604677360314541,8.676292834615126,8.678019209124987,8.651986898863234,8.590318458954552,8.56667621894567
1990-04-16,7.9772992903746305,8.015729090895164,8.052387765716345,8.152485254922606,8.31422112346287,8.523919514139791,8.635963010870885,8.715705816291187,8.719217800789297,8.692681244366558,8.628215696830612,8.603418469440424
1990-04-17,8.012706743172842,8.054257941550024,8.093895573224112,8.20213521417037,8.377059386234858,8.60396188385062,8.725315809117049,8.811945598758374,8.816073965854379,8.78772808779078,8.718522385604,8.691884480999468
1990-04-18,8.074777041717754,8.118415752949314,8.16004700857432,8.273743446219267,8.457537605143393,8.696112175426416,8.82389608077983,8.915529059209545,8.920390551306598,8.891170026107964,8.819274868537686,8.791574047232654
1990-04-19,8.046087701641849,8.091829588208723,8.135466153399506,8.254632832577101,8.44724432848527,8.697181689908296,8.830958712065234,8.926684743532231,8.931519502296329,8.900617877902699,8.824866750747628,8.795694159833296
1990-04-20,7.9519777625018,8.004303597253198,8.05425885208599,8.190895433014745,8.412606830148167,8.703100503420098,8.861732787183838,8.9821767541879,8.996542287605434,8.970426254594841,8.897004393032821,8.868260297758985
1990-04-23,8.01824597332026,8.069184513674301,8.117805626931867,8.250738131011358,8.466218143082974,8.747834034659663,8.90082300589591,9.015265369151495,9.026981984922651,8.999187978567624,8.924315693955911,8.895145725776441
1990-04-24,8.053525780772867,8.106179855006559,8.156404224277015,8.29352606882715,8.51501625418097,8.801965328611807,8.955032395858488,9.063416090125118,9.067521453567116,9.030424336128359,8.941039503151957,8.906693848423988
1990-04-25,8.080920589549287,8.13430680023343,8.185204797813176,8.324025525779415,8.547694863529447,8.835635519022945,8.987165830018798,9.089896653983043,9.088276630463913,9.044620332192775,8.945331795158358,8.90747984719647
1990-04-26,8.111299772176638,8.16862729125207,8.223255386221865,8.372093537025172,8.611273292685881,8.917134686010279,9.075773025495401,9.178119810480448,9.169944860269709,9.116339908399612,9.00008259221468,8.95606549341161
1990-04-27,8.050829076879795,8.108513772621102,8.163521821387027,8.313620013205018,8.555732278463214,8.86830122408075,9.03379766712122,9.148248821181124,9.149283652623401,9.105023248549319,9.001912063012153,8.962471273388928
1990-04-30,8.09460519436395,8.14906061221148,8.200973879007172,8.34254038822485,8.57053981332405,8.863749507245942,9.017706168677794,9.121305804149369,9.118693353015477,9.073159422431841,8.970444519491442,8.93133166392347
1990-05-01,8.171260931660902,8.22283911090812,8.272019767186789,8.406193012264772,8.622521257212709,8.901489012707435,9.048839417273037,9.149950768234522,9.149887547891739,9.10927945876896,9.01560309256444,8.979819758460044
1990-05-02,8.169335036821526,8.22340844615864,8.274945041974558,8.415413453681117,8.641358275560169,8.930995676834144,9.082019927801063,9.181274085339714,9.175757417669859,9.12748851126828,9.021116848836646,8.980747609871068
1990-05-03,8.154210146068214,8.205698974164523,8.254771502286719,8.388519636480291,8.603637869076897,8.879341526910425,9.02303745533317,9.117333156390513,9.111907065777586,9.065764382405977,8.964217759421238,8.925687405338424
1990-05-04,8.021014975996524,8.063155087436787,8.103400905035446,8.213564483461234,8.39265783819675,8.628402629681904,8.758354046941166,8.859647143939888,8.874684764826926,8.857277429956254,8.803342830557517,8.782010757960403
1990-05-07,8.056148110557462,8.098409149160876,8.13876151059252,8.24916603728627,8.428447410385068,8.663783630861644,8.792781594911578,8.891774259302593,8.90476240736141,8.885118081140515,8.827894426708095,8.805405068158393
1990-05-08,8.02591126730509,8.066133457780197,8.10456623788465,8.209872812642711,8.38149511817546,8.608774458950084,8.735578847955953,8.837668101475094,8.856387544995597,8.844335689774297,8.799395441777488,8.78132118814615
1990-05-09,7.971600215545858,8.018610614862073,8.063526052182022,8.18657509414293,8.38703214970865,8.652237564997604,8.799915175212314,8.91820375972964,8.939250560201616,8.92429532687222,8.87052464278175,8.848964316952996
1990-05-10,7.921654444374863,7.968314456483324,8.012880851746615,8.134892858538114,8.3333360514857,8.594834289231935,8.739295885540518,8.852570474860176,8.870123050104322,8.851791357529136,8.79342284113767,8.770275180963457
1990-05-11,7.834199788922046,7.877332769420857,7.9185153380819715,8.03117798032254,8.214072581201595,8.453978814584971,8.585289299621305,8.68564262074686,8.69834811941591,8.677723018678378,8.618493997668947,8.59525222734648
1990-05-14,7.85320231651328,7.893427793802033,7.931825625257163,8.036820753020152,8.207069649558019,8.429748369207378,8.550916736707466,8.641983915381262,8.65179652455386,8.63043340166958,8.572146757339292,8.549405024645115
1990-05-15,7.874835511153109,7.915920743088935,7.955141316909997,8.062397777445497,8.236360167798548,8.464046979853407,8.588109123034966,8.681716585743992,8.692218543800013,8.670900077880628,8.612086013706435,8.589109427532954
1990-05-16,7.880523393358743,7.921701148017593,7.961024628564455,8.068645165296862,8.24353051787416,8.473498616111613,8.600001964134382,8.698043423834083,8.71197976111178,8.694177897680953,8.640339890424038,8.619098025391725
1990-05-17,7.880437633492951,7.922930144505623,7.96349976220863,8.074477386957037,8.254603689866133,8.490772676206294,8.619919518201549,8.718364956100505,8.73054439983445,8.709872938614804,8.651018051563005,8.627944672010594
1990-05-18,7.950893239310538,7.993678459011587,8.03451014881435,8.146106110942451,8.32683973553094,8.562526535420464,8.689984977067132,8.784072286943223,8.792268248231771,8.76720350380399,8.701851176175902,8.676488453245636
1990-05-21,7.967539817968233,8.008118474612797,8.046855059566143,8.152785663249903,8.32458838481832,8.54941878792481,8.6718912900949,8.764227428573598,8.774505280802094,8.75335078164409,8.695120170192457,8.672377323326119
1990-05-22,7.952174953270146,7.988997120674772,8.024150197728572,8.120295114487245,8.276282969453769,8.4805978876253,8.59209669726547,8.676596005244479,8.686496626585381,8.667900591719006,8.615920618331332,8.59558390989077
1990-05-23,7.877271202568255,7.916037047221932,7.953050876986184,8.054314372930227,8.218724787043445,8.434452678818817,8.552604789803683,8.64306432155102,8.654698885620363,8.636387234412126,8.58347777568488,8.56270205283413
1990-05-24,7.907728875141519,7.94335928986436,7.977410830769909,8.070748155151497,8.2230059301133,8.425097806669717,8.538353716785963,8.63060042419937,8.648646246749514,8.639499654086196,8.601881633679358,8.586637235474504
1990-05-25,7.978910497527152,8.012301382881397,8.044240034117225,8.131940932225408,8.275626718049836,8.468339162436209,8.578538310168403,8.672921921632422,8.696241948201925,8.694367854048402,8.668712729139207,8.65778311912016
1990-05-29,7.985378009538067,8.017577783200439,8.048368276554005,8.132866365815609,8.271104259921394,8.455869053935016,8.560825280910228,8.649279172906839,8.669697496987013,8.665727034179582,8.637886924269285,8.626263058790311
1990-05-30,7.95468353140387,7.986657103937829,8.01723039540092,8.101127321950997,8.238361290175824,8.421718875111688,8.525804248258707,8.613375875279278,8.633440068540805,8.629277298550944,8.601317191947903,8.589664626730846
1990-05-31,7.961351556933178,7.993744054040931,8.024690930992326,8.109460284877624,8.24750910391424,8.429995643291791,8.53144340145467,8.61234559979722,8.626359680886427,8.61554454827501,8.577762653213918,8.562650806510714
1990-06-01,7.882243891097518,7.908392376312342,7.933409341822458,8.00213626717631,8.114865626075506,8.26647392422666,8.353620339359447,8.429191301598555,8.448793047478974,8.448725661533063,8.430641751154003,8.422784490729006
1990-06-04,7.903424312573589,7.928136851980715,7.951788765598669,8.016815124928874,8.123672904287684,8.268017541241953,8.35167636718032,8.425633156702936,8.446206438708872,8.448283118745033,8.434259681520171,8.427906582605651
1990-06-05,7.90038252831646,7.926925443234826,7.9523250199113065,8.022132748336798,8.136753762428569,8.29128558462426,8.38052473622427,8.45875587049607,8.479881068803412,8.481095835175955,8.464578073888056,8.457245373999351
1990-06-06,7.889141392305084,7.917366572927677,7.944346905965094,8.018334923045986,8.139162500944506,8.29996596268591,8.39055526250632,8.465333178605782,8.481004045145108,8.475196084609545,8.44745671705155,8.436101136491747
1990-06-07,7.885946759741429,7.913313085940281,7.939481043646883,8.011289968106933,8.128754188922823,8.285707569950064,8.374815237887203,8.44980828530645,8.467013699785882,8.463484607092601,8.439601922868475,8.429645399301146
1990-06-08,7.8925182986198,7.919511989745207,7.945332188604144,8.016235238033294,8.132411754381902,8.288265894702569,8.3774289543102,8.453879367515786,8.472852195128278,8.471463158466005,8.450903757530703,8.442131248857818
1990-06-11,7.927162736234619,7.95361419012381,7.978907039092956,8.048312840213464,8.161839287010947,8.313509413935408,8.399593897364714,8.471993413921032,8.488553807092162,8.485069709094926,8.46188084103706,8.452220592274381
1990-06-12,7.915524627402861,7.943042647504351,7.969347861645816,8.04148933175988,8.159320734264545,8.316198822190122,8.404644912148628,8.477796322398431,8.493274047448743,8.487820081118503,8.461074478841383,8.450107887025304
1990-06-13,7.865488188766879,7.89003098717676,7.913523537173452,7.978129239281703,8.084365694593394,8.22809390077539,8.311636517841956,8.385980850402804,8.407136063725353,8.409954351664764,8.397110488788307,8.391179844541172
1990-06-14,7.857908425823693,7.881172930670156,7.903448632564085,7.964746062468733,8.06569492801615,8.202755026776419,8.282946131786074,8.355371330308477,8.377001996838143,8.381321966605297,8.371509517528017,8.366713924636617
1990-06-15,7.889790850807064,7.916380188615214,7.94181534005388,8.011670809542608,8.12616998019824,8.279898996256364,8.3679825214263,8.443788019179253,8.462880675331519,8.461934707511638,8.442288427521055,8.43385895050019
1990-06-18,7.89039570801627,7.9204146906844395,7.949102546858695,8.027732539517707,8.155978119204848,8.326132268332074,8.42141669706865,8.498872110877652,8.513863199718893,8.50593480901903,8.473922674690732,8.460967709402427
1990-06-19,7.937046974829662,7.965870280077447,7.993407547538929,8.068839009855907,8.191687583168198,8.354102555121589,8.444416037615648,8.516489574741565,8.529028642940894,8.519477442538609,8.485962129290511,8.472551606478646
1990-06-20,7.949487638168813,7.978534795561382,8.006305321725435,8.082485577027564,8.206994693849365,8.373023053246097,8.4669129846631,8.545162770676912,8.562335208480528,8.557450466899693,8.530468748668692,8.519329923431295
1990-06-21,7.956271798798434,7.98349138833295,8.00952038759357,8.0809556425225,8.197839297869892,8.354115141986442,8.442945535669194,8.517928189904683,8.535357706221378,8.53217816564916,8.508897369492448,8.499159932583163
1990-06-22,7.9491231292121185,7.97565651382,8.00103671732368,8.070733225042668,8.18493959587746,8.338172475392911,8.4258596148292,8.501093341710328,8.519812879920671,8.51852094110701,8.498417333995528,8.489831208796051
1990-06-25,7.973682727815339,8.002294534282486,8.02966373319484,8.104827334518266,8.228012718807296,8.393358428385252,8.488048450972606,8.569437468484416,8.589834994082016,8.588663045688518,8.567301668741004,8.558153825866787
1990-06-26,7.999863246552015,8.02620558758692,8.051400583130288,8.120574534510881,8.233868727401466,8.385699079152008,8.472389086442716,8.546366568185087,8.564374237381484,8.56248847820344,8.541665274451764,8.532838705592606
1990-06-27,7.978818557397798,8.00352219839939,8.027164005327007,8.092153588298293,8.198914966590728,8.343014781274913,8.426407752229428,8.499877401706899,8.52007135961674,8.521758596003028,8.507183161632456,8.500637548952927
1990-06-28,7.919354169230224,7.943564396949585,7.966753797442491,8.03061168473659,8.13596186375055,8.279584553225998,8.364246841099439,8.441982591348332,8.46640371338457,8.472896668760715,8.465547806789342,8.461558286251295
1990-06-29,7.925980866802522,7.946198227689186,7.965596045316204,8.019198836080584,8.108373452515218,8.232302019238704,8.30788211697906,8.38233198065514,8.410425822566403,8.423895714658418,8.429292280699402,8.429994011990248
1990-07-02,7.932912732455794,7.953042168121094,7.972351389533181,8.025685475015152,8.114318001175718,8.23719398989779,8.311817562568317,8.384717159989757,8.411698291201906,8.42407438230565,8.427963886700471,8.428143748312527
1990-07-03,7.895495378569034,7.91496768557659,7.933675088481652,7.985507837743498,8.072286320956847,8.194611420222978,8.271028819083238,8.349811910436541,8.382585839007366,8.401532604292237,8.415290686783912,8.418960159775631
1990-07-05,7.860968841323341,7.883908827319411,7.905916384243855,7.966716565249723,8.067808333822118,8.20812048710461,8.293505240694179,8.377251369508958,8.408539204589864,8.42320712720677,8.428447738564147,8.428935287579915
1990-07-06,7.957709306159634,7.981404575865772,8.004119332871102,8.066775246541184,8.170562165943855,8.313385791461423,8.399004757269621,8.480473861052856,8.508726027282226,8.51962764477931,8.518951146736656,8.517325172798408
1990-07-09,8.011345272646816,8.035349689579654,8.058348561502784,8.12171908675482,8.22641424839733,8.3696169117365,8.454538496374198,8.53352594734747,8.559284060491454,8.56733610155659,8.562363167317017,8.559216585838845
1990-07-10,8.03197270400107,8.055699275058508,8.078426120663126,8.141014247245062,8.244285608388024,8.385124995727226,8.468200957445642,8.544588880363278,8.56868779807509,8.575224181065144,8.568270259577087,8.564447211027414
1990-07-11,8.011681411785204,8.035405749725083,8.058141908832289,8.120820376789109,8.224499186324062,8.366714199542928,8.451480075320335,8.531177392502338,8.557952574997021,8.567287723146807,8.564346295546127,8.561926562545104
1990-07-12,7.863134861793027,7.8844270125765625,7.904942380898312,7.962120186231024,8.059180092817808,8.200166303903313,8.292561880348224,8.395970032453953,8.445748169798478,8.481035870483728,8.516960567908571,8.528275083065163
1990-07-13,7.7754613206958405,7.797779880097054,7.819292921399149,7.879300224569513,7.9813562632864254,8.130195126496535,8.228335885431685,8.339251264829768,8.393466090729154,8.432583861745343,8.473291439358649,8.486218361512435
